step,train_loss,val_loss,selection_score,behavior_passed,entity_passed,eos_count
0,6.209213578937859,6.135338952593198,0.038646610474068026,0,0,2
2,6.101154400023404,6.030110780721134,-0.010301107807211336,0,0,1
